"RecordType"|"Company"|"Number"|"VendorGroup"|"Vendor"|"VendorName"|"TransactionDate"|"JCCo"|"Job"|"JobDescription"|"Description"|"DetailLineCount"|"TotalOrigCost"|"TotalOrigTax"|"RemainingAmount"|"RemainingTax"
"PO"|"1"|"1-13140137"|"1"|"50673"|"DPE SYSTEMS INC"|"5/20/2013 12:00:00 AM"|"1"|"  1292-001"|"INTEL D1X MOD 2 HVAC"|"MISC ITEMS                    "|"1"|"1237.35"|"0.00"|"4.75"|"0.00"
"PO"|"1"|"1-13141011"|"1"|"52768"|"THERMAL SUPPLY INC"|"5/21/2013 12:00:00 AM"|"1"|"  8528-001"|"PYROTEK"|"HVAC MATERIALS                "|"1"|"1075.00"|"0.00"|"825.00"|"0.00"
"PO"|"1"|"1-13141093"|"1"|"52094"|"PACIFIC WELDING LLC"|"5/21/2013 12:00:00 AM"|"1"|"  1079-001"|"MS B27 FLR 1 SOUTH"|"RENTALS                       "|"1"|"448.41"|"0.00"|"0.01"|"0.00"
"PO"|"1"|"1-13142056"|"1"|"50150"|"ANIXTER INC."|"5/22/2013 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"ELECTRICAL MATERIALS          "|"1"|"3294046.00"|"0.00"|"1407984.75"|"0.00"
"PO"|"1"|"1-13142067"|"1"|"51730"|"MCGUIRE BEARING CO-SEA"|"5/22/2013 12:00:00 AM"|"1"|"  7348-001"|"1124 Columbia Street"|"HVAC MATERIALS                "|"1"|"67.24"|"0.00"|"21.29"|"0.00"
"PO"|"1"|"1-13142148"|"1"|"52248"|"PUGET SOUND PIPE & SUPPLY"|"5/22/2013 12:00:00 AM"|"1"|"  1290-001"|"PDX-1 POD 5"|"PIPING MATERIALS              "|"1"|"9214.36"|"0.00"|"75.92"|"0.00"
"PO"|"1"|"1-13142161"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"5/22/2013 12:00:00 AM"|"1"|"  1438-001"|"TENANT #1 PIONEER"|"PLUMBING MATERIALS            "|"1"|"302.08"|"0.00"|"43.49"|"0.00"
"PO"|"1"|"1-13143161"|"1"|"51357"|"INSIGHT DIRECT USA INC"|"5/23/2013 12:00:00 AM"|"1"|" 13695-001"|"ERP IMPLEMENTATION"|"MISC ITEMS                    "|"1"|"17862.56"|"0.00"|"1029.91"|"0.00"
"PO"|"1"|"1-13144082"|"1"|"51413"|"JOHNSON AIR PRODUCTS"|"5/24/2013 12:00:00 AM"|"1"|"  1290-001"|"PDX-1 POD 5"|"MISC ITEMS                    "|"1"|"745.32"|"0.00"|"745.32"|"0.00"
"PO"|"1"|"1-13144101"|"1"|"50710"|"DELIVERY EXPRESS INC"|"5/24/2013 12:00:00 AM"|"1"|" 11603-001"|"Nintendo-North Bend"|"MISC ITEMS                    "|"1"|"111.05"|"0.00"|"0.63"|"0.00"
"PO"|"1"|"1-13148143"|"1"|"52648"|"STAR RENTALS"|"5/28/2013 12:00:00 AM"|"1"|"  1079-001"|"MS B27 FLR 1 SOUTH"|"RENTALS                       "|"1"|"258.97"|"0.00"|"6.02"|"0.00"
"PO"|"1"|"1-13149038"|"1"|"52648"|"STAR RENTALS"|"5/29/2013 12:00:00 AM"|"1"|"  1079-001"|"MS B27 FLR 1 SOUTH"|"RENTALS                       "|"1"|"258.97"|"0.00"|"6.02"|"0.00"
"PO"|"1"|"1-13149041"|"1"|"52648"|"STAR RENTALS"|"5/29/2013 12:00:00 AM"|"1"|"  1079-001"|"MS B27 FLR 1 SOUTH"|"RENTALS                       "|"1"|"175.30"|"0.00"|"0.64"|"0.00"
"PO"|"1"|"1-13149045"|"1"|"52648"|"STAR RENTALS"|"5/29/2013 12:00:00 AM"|"1"|"  1079-001"|"MS B27 FLR 1 SOUTH"|"RENTALS                       "|"1"|"376.41"|"0.00"|"15.06"|"0.00"
"PO"|"1"|"1-13149048"|"1"|"52648"|"STAR RENTALS"|"5/29/2013 12:00:00 AM"|"1"|"  1079-001"|"MS B27 FLR 1 SOUTH"|"RENTALS                       "|"1"|"376.41"|"0.00"|"15.06"|"0.00"
"PO"|"1"|"1-13149077"|"1"|"50306"|"BLOCH STEEL IND"|"5/29/2013 12:00:00 AM"|"1"|"  1290-001"|"PDX-1 POD 5"|"SM PRODUCTION MATERIALS       "|"1"|"915.15"|"0.00"|"0.15"|"0.00"
"PO"|"1"|"1-13150075"|"1"|"54824"|"NESS & CAMPBELL CRANE INC"|"5/30/2013 12:00:00 AM"|"1"|" 10604-001"|"KENT OFFICES"|"CORE, CUT AND CRANE           "|"1"|"900.00"|"0.00"|"900.00"|"0.00"
"PO"|"1"|"1-13150081"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"5/30/2013 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"PLUMBING MATERIALS            "|"1"|"2203.54"|"0.00"|"149.44"|"0.00"
"PO"|"1"|"1-13150093"|"1"|"52176"|"PLATT ELECTRIC SUPPLY INC"|"5/30/2013 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"ELECTRICAL MATERIALS          "|"1"|"230.57"|"0.00"|"57.38"|"0.00"
"PO"|"1"|"1-13150152"|"1"|"50543"|"COLE INDUSTRIAL INC"|"5/30/2013 12:00:00 AM"|"1"|"  9066-001"|"GEORGIA PACIFIC"|"MISC ITEMS                    "|"1"|"1518.60"|"0.00"|"759.30"|"0.00"
"PO"|"1"|"1-13151094"|"1"|"53688"|"CASCADE SAWING & DRILLING"|"5/31/2013 12:00:00 AM"|"1"|"  7550-001"|"3rd & Pine Garage"|"CORE, CUT AND CRANE           "|"1"|"265.00"|"0.00"|"10.00"|"0.00"
"PO"|"1"|"1-13154087"|"1"|"50071"|"AIRGAS USA LLC"|"6/3/2013 12:00:00 AM"|"1"|"  9066-001"|"GEORGIA PACIFIC"|"RENTALS                       "|"1"|"200.00"|"0.00"|"200.00"|"0.00"
"PO"|"1"|"1-13154092"|"1"|"51592"|"LIFTING GEAR HIRE CORP"|"6/3/2013 12:00:00 AM"|"1"|"  1290-001"|"PDX-1 POD 5"|"RENTALS                       "|"1"|"3150.00"|"0.00"|"29.24"|"0.00"
"PO"|"1"|"1-13154094"|"1"|"51592"|"LIFTING GEAR HIRE CORP"|"6/3/2013 12:00:00 AM"|"1"|"  1290-001"|"PDX-1 POD 5"|"RENTALS                       "|"1"|"3150.00"|"0.00"|"193.50"|"0.00"
"PO"|"1"|"1-13155015"|"1"|"52248"|"PUGET SOUND PIPE & SUPPLY"|"6/4/2013 12:00:00 AM"|"1"|"  7260-001"|"Uwajimaya Village Ap"|"HVAC MATERIALS                "|"1"|"1204.71"|"0.00"|"165.25"|"0.00"
"PO"|"1"|"1-13155062"|"1"|"55182"|"SOUND WATER TREATMENT"|"6/4/2013 12:00:00 AM"|"1"|" 11655-001"|"Millennium Tower - C"|"SUBCONTRACTS                  "|"1"|"3021.34"|"0.00"|"274.74"|"0.00"
"PO"|"1"|"1-13155069"|"1"|"52648"|"STAR RENTALS"|"6/4/2013 12:00:00 AM"|"1"|"  1290-001"|"PDX-1 POD 5"|"RENTALS                       "|"1"|"9702.00"|"0.00"|"161.70"|"0.00"
"PO"|"1"|"1-13156116"|"1"|"51052"|"GENSCO INC"|"6/5/2013 12:00:00 AM"|"1"|" 12754-001"|"Anne Critchfield"|"MISC ITEMS                    "|"1"|"11.81"|"0.00"|"11.81"|"0.00"
"PO"|"1"|"1-13156175"|"1"|"51969"|"NORTH COAST ELECTRIC CO"|"6/5/2013 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"ELECTRICAL MATERIALS          "|"1"|"261.04"|"0.00"|"0.01"|"0.00"
"PO"|"1"|"1-13156181"|"1"|"52914"|"VEMCO INLAND NW INC"|"6/5/2013 12:00:00 AM"|"1"|"  1153-001"|"KOOTENAI HEALTH OR"|"EQUIPMENT                     "|"1"|"2909.00"|"0.00"|"283.00"|"0.00"
"PO"|"1"|"1-13157080"|"1"|"51969"|"NORTH COAST ELECTRIC CO"|"6/6/2013 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"ELECTRICAL MATERIALS          "|"1"|"1179432.00"|"0.00"|"161514.07"|"0.00"
"PO"|"1"|"1-13157098"|"1"|"52874"|"MCGILL AIRFLOW CORP."|"6/6/2013 12:00:00 AM"|"1"|"  1159-001"|"PYROTEK CORPORATE"|"SM FIELD MATERIALS            "|"1"|"75163.04"|"0.00"|"22.42"|"0.00"
"PO"|"1"|"1-13157159"|"1"|"52080"|"PAC MOBILE STRUCTURES INC"|"6/6/2013 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"RENTALS                       "|"1"|"6557.00"|"0.00"|"1370.00"|"0.00"
"PO"|"1"|"1-13157161"|"1"|"52094"|"PACIFIC WELDING LLC"|"6/6/2013 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"RENTALS                       "|"1"|"6068.00"|"0.00"|"3869.00"|"0.00"
"PO"|"1"|"1-13157163"|"1"|"52648"|"STAR RENTALS"|"6/6/2013 12:00:00 AM"|"1"|"  1290-001"|"PDX-1 POD 5"|"RENTALS                       "|"1"|"656.30"|"0.00"|"0.05"|"0.00"
"PO"|"1"|"1-13158116"|"1"|"52218"|"PREMIER TRANSPORT"|"6/7/2013 12:00:00 AM"|"1"|"  1290-001"|"PDX-1 POD 5"|"MISC ITEMS                    "|"1"|"1622.28"|"0.00"|"308.74"|"0.00"
"PO"|"1"|"1-13158118"|"1"|"51969"|"NORTH COAST ELECTRIC CO"|"6/7/2013 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"ELECTRICAL MATERIALS          "|"1"|"3713.27"|"0.00"|"0.01"|"0.00"
"PO"|"1"|"1-13158150"|"1"|"53030"|"WILLAMETTE PRINT CO"|"6/7/2013 12:00:00 AM"|"1"|"  1292-001"|"INTEL D1X MOD 2 HVAC"|"MISC ITEMS                    "|"1"|"200.00"|"0.00"|"73.62"|"0.00"
"PO"|"1"|"1-13158155"|"1"|"53030"|"WILLAMETTE PRINT CO"|"6/7/2013 12:00:00 AM"|"1"|"  1292-001"|"INTEL D1X MOD 2 HVAC"|"MISC ITEMS                    "|"1"|"200.00"|"0.00"|"161.20"|"0.00"
"PO"|"1"|"1-13162070"|"1"|"51522"|"L&R FABRICATION INC"|"6/11/2013 12:00:00 AM"|"1"|"  1159-001"|"PYROTEK CORPORATE"|"HVAC MATERIALS                "|"1"|"79800.00"|"0.00"|"2000.00"|"0.00"
"PO"|"1"|"1-13163030"|"1"|"50306"|"BLOCH STEEL IND"|"6/12/2013 12:00:00 AM"|"1"|"  1294-001"|"PDX-1 POD 4"|"SM PRODUCTION MATERIALS       "|"1"|"11566.40"|"0.00"|"0.75"|"0.00"
"PO"|"1"|"1-13163168"|"1"|"50820"|"EDGE CONSTRUCTION SUPPLY"|"6/12/2013 12:00:00 AM"|"1"|"  1159-001"|"PYROTEK CORPORATE"|"PLUMBING MATERIALS            "|"1"|"8705.50"|"0.00"|"3115.76"|"0.00"
"PO"|"1"|"1-13163171"|"1"|"52648"|"STAR RENTALS"|"6/12/2013 12:00:00 AM"|"1"|"  1159-001"|"PYROTEK CORPORATE"|"RENTALS                       "|"1"|"2167.21"|"0.00"|"0.01"|"0.00"
"PO"|"1"|"1-13165068"|"1"|"51130"|"GREENHECK FAN CORPORATION"|"6/14/2013 12:00:00 AM"|"1"|"  1294-001"|"PDX-1 POD 4"|"EQUIPMENT                     "|"1"|"97548.02"|"0.00"|"11957.08"|"0.00"
"PO"|"1"|"1-13165109"|"1"|"52372"|"ROGERS MACHINERY COMPANY"|"6/14/2013 12:00:00 AM"|"1"|" 11145-001"|"3000 / 3018 Western"|"MISC ITEMS                    "|"1"|"105.36"|"0.00"|"105.36"|"0.00"
"PO"|"1"|"1-13165137"|"1"|"50073"|"AIREFCO INC"|"6/14/2013 12:00:00 AM"|"1"|"  7398-001"|"Pro Sports Club"|"HVAC MATERIALS                "|"1"|"577.21"|"0.00"|"481.57"|"0.00"
"PO"|"1"|"1-13168030"|"1"|"52812"|"TRANE PARTS CENTER"|"6/17/2013 12:00:00 AM"|"1"|"  7411-001"|"Crane Electronics, I"|"HVAC MATERIALS                "|"1"|"1475.18"|"0.00"|"674.73"|"0.00"
"PO"|"1"|"1-13168039"|"1"|"51451"|"KELLER SUPPLY COMPANY"|"6/17/2013 12:00:00 AM"|"1"|"  1685-001"|"PO# 13-061-10"|"PLUMBING MATERIALS            "|"1"|"458.43"|"0.00"|"1371.08"|"0.00"
"PO"|"1"|"1-13168101"|"1"|"51921"|"NELSON TRUCK EQUIP"|"6/17/2013 12:00:00 AM"|"1"|"  1292-001"|"INTEL D1X MOD 2 HVAC"|"MISC ITEMS                    "|"1"|"3816.05"|"0.00"|"564.61"|"0.00"
"PO"|"1"|"1-13168169"|"1"|"52863"|"MOTION INDUSTRIES INC"|"6/17/2013 12:00:00 AM"|"1"|" 11145-001"|"3000 / 3018 Western"|"MISC ITEMS                    "|"1"|"71.45"|"0.00"|"71.45"|"0.00"
"PO"|"1"|"1-13169064"|"1"|"54833"|"NOTIFACT, LLC"|"6/18/2013 12:00:00 AM"|"1"|" 11677-001"|"Car Toys Corporate O"|"SUBCONTRACTS                  "|"1"|"324.00"|"0.00"|"124.00"|"0.00"
"PO"|"1"|"1-13169108"|"1"|"55182"|"SOUND WATER TREATMENT"|"6/18/2013 12:00:00 AM"|"1"|" 11696-001"|"Pro Sports Club"|"SUBCONTRACTS                  "|"1"|"4120.00"|"0.00"|"686.70"|"0.00"
"PO"|"1"|"1-13169116"|"1"|"51413"|"JOHNSON AIR PRODUCTS"|"6/18/2013 12:00:00 AM"|"1"|"  1292-001"|"INTEL D1X MOD 2 HVAC"|"EQUIPMENT                     "|"1"|"30880.00"|"0.00"|"0.01"|"0.00"
"PO"|"1"|"1-13169126"|"1"|"54091"|"FIRE CHIEF EQUIPMENT CO"|"6/18/2013 12:00:00 AM"|"1"|" 11703-001"|"HANGAR HOLDINGS"|"SUBCONTRACTS                  "|"1"|"4528.00"|"0.00"|"63.03"|"0.00"
"PO"|"1"|"1-13169187"|"1"|"50710"|"DELIVERY EXPRESS INC"|"6/18/2013 12:00:00 AM"|"1"|" 12665-001"|"Monte Villa Farms"|"MISC ITEMS                    "|"1"|"1.00"|"0.00"|"1.00"|"0.00"
"PO"|"1"|"1-13170042"|"1"|"52648"|"STAR RENTALS"|"6/19/2013 12:00:00 AM"|"1"|"  1290-001"|"PDX-1 POD 5"|"RENTALS                       "|"1"|"6625.50"|"0.00"|"157.50"|"0.00"
"PO"|"1"|"1-13170046"|"1"|"50775"|"DORSE & COMPANY INC"|"6/19/2013 12:00:00 AM"|"1"|"  1079-001"|"MS B27 FLR 1 SOUTH"|"SM FIELD MATERIALS            "|"1"|"879.78"|"0.00"|"10.09"|"0.00"
"PO"|"1"|"1-13170047"|"1"|"52648"|"STAR RENTALS"|"6/19/2013 12:00:00 AM"|"1"|"  1290-001"|"PDX-1 POD 5"|"RENTALS                       "|"1"|"529.13"|"0.00"|"139.13"|"0.00"
"PO"|"1"|"1-13170154"|"1"|"50856"|"ENERGYPRINT INC"|"6/19/2013 12:00:00 AM"|"1"|" 11705-001"|"Ross Display"|"SUBCONTRACTS                  "|"1"|"750.00"|"0.00"|"750.00"|"0.00"
"PO"|"1"|"1-13171054"|"1"|"52310"|"REFRIGERATION SUPPLIES"|"6/20/2013 12:00:00 AM"|"1"|"  9099-001"|"INTEGRA TELECOM"|"HVAC MATERIALS                "|"1"|"19.66"|"0.00"|"10.33"|"0.00"
"PO"|"1"|"1-13171129"|"1"|"51052"|"GENSCO INC"|"6/20/2013 12:00:00 AM"|"1"|" 12757-001"|"Archbishop Murphy"|"HVAC MATERIALS                "|"1"|"476.75"|"0.00"|"15.12"|"0.00"
"PO"|"1"|"1-13171154"|"1"|"50560"|"COLUMBIA HYDRONICS CO."|"6/20/2013 12:00:00 AM"|"1"|"  1633-001"|"SEA CHILDRENS MISC"|"EQUIPMENT                     "|"1"|"11841.00"|"0.00"|"300.00"|"0.00"
"PO"|"1"|"1-13172059"|"1"|"50867"|"COMMERCIAL FILTER SALES"|"6/21/2013 12:00:00 AM"|"1"|" 11068-001"|"333 Building-Commons"|"HVAC MATERIALS                "|"1"|"2.54"|"0.00"|"2.54"|"0.00"
"PO"|"1"|"1-13172065"|"1"|"50867"|"COMMERCIAL FILTER SALES"|"6/21/2013 12:00:00 AM"|"1"|" 10905-001"|"F5 Networks at 401"|"HVAC MATERIALS                "|"1"|"6.30"|"0.00"|"6.30"|"0.00"
"PO"|"1"|"1-13172102"|"1"|"52648"|"STAR RENTALS"|"6/21/2013 12:00:00 AM"|"1"|"  1159-001"|"PYROTEK CORPORATE"|"RENTALS                       "|"1"|"3333.05"|"0.00"|"0.03"|"0.00"
"PO"|"1"|"1-13175114"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"6/24/2013 12:00:00 AM"|"1"|"  1294-001"|"PDX-1 POD 4"|"PIPING MATERIALS              "|"1"|"1038.84"|"0.00"|"5.17"|"0.00"
"PO"|"1"|"1-13176009"|"1"|"51052"|"GENSCO INC"|"6/25/2013 12:00:00 AM"|"1"|"  1079-001"|"MS B27 FLR 1 SOUTH"|"SM FIELD MATERIALS            "|"1"|"55.01"|"0.00"|"55.01"|"0.00"
"PO"|"1"|"1-13176036"|"1"|"51115"|"GRAYBAR ELECTRIC"|"6/25/2013 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"ELECTRICAL MATERIALS          "|"1"|"1102530.00"|"0.00"|"1320.94"|"0.00"
"PO"|"1"|"1-13176055"|"1"|"51899"|"NATIONAL CONST. RENTALS"|"6/25/2013 12:00:00 AM"|"1"|"  1292-001"|"INTEL D1X MOD 2 HVAC"|"RENTALS                       "|"1"|"745.68"|"0.00"|"57.36"|"0.00"
"PO"|"1"|"1-13176167"|"1"|"50080"|"AIR REPS LLC"|"6/25/2013 12:00:00 AM"|"1"|"  1295-001"|"PDX-4 POD 20"|"EQUIPMENT                     "|"1"|"15600.00"|"0.00"|"1200.00"|"0.00"
"PO"|"1"|"1-13177072"|"1"|"51639"|"M & L SUPPLY CO, INC."|"6/26/2013 12:00:00 AM"|"1"|"  1149-001"|"BPA MUNRO SCHEDULING"|"PLUMBING MATERIALS            "|"1"|"571.35"|"0.00"|"84.30"|"0.00"
"PO"|"1"|"1-13177133"|"1"|"52648"|"STAR RENTALS"|"6/26/2013 12:00:00 AM"|"1"|"  7407-001"|"Kent North Corporate"|"RENTALS                       "|"1"|"1.00"|"0.00"|"1.00"|"0.00"
"PO"|"1"|"1-13178047"|"1"|"50066"|"AIR COMMODITIES INC"|"6/27/2013 12:00:00 AM"|"1"|"  1292-001"|"INTEL D1X MOD 2 HVAC"|"HVAC MATERIALS                "|"1"|"71578.00"|"0.00"|"15720.51"|"0.00"
"PO"|"1"|"1-13178050"|"1"|"50066"|"AIR COMMODITIES INC"|"6/27/2013 12:00:00 AM"|"1"|"  1292-001"|"INTEL D1X MOD 2 HVAC"|"HVAC MATERIALS                "|"1"|"69971.00"|"0.00"|"1708.00"|"0.00"
"PO"|"1"|"1-13178091"|"1"|"51052"|"GENSCO INC"|"6/27/2013 12:00:00 AM"|"1"|"  1159-001"|"PYROTEK CORPORATE"|"SM FIELD MATERIALS            "|"1"|"1918.28"|"0.00"|"263.67"|"0.00"
