"Company"|"InvoiceNumber"|"CustGroup"|"Customer"|"CustomerName"|"TransactionDate"|"InvoiceDescription"|"DetailLineCount"|"AmountDue"|"OriginalAmount"|"Tax"
"101"|"     13840"|"101"|"214608"|"Russell Construction     "|"6/19/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"92.50"|"925.00"|"0.00"
"101"|"     13938"|"101"|"214608"|"Russell Construction     "|"6/19/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"788.90"|"7889.00"|"0.00"
"101"|"     14026"|"101"|"207759"|"Howard S Wright          "|"6/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"3005.00"|"3005.00"|"0.00"
"101"|"     14027"|"101"|"211148"|"Matheson Gas             "|"6/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"986.00"|"986.00"|"0.00"
"101"|"     14028"|"101"|"211148"|"Matheson Gas             "|"6/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"8435.00"|"8435.00"|"0.00"
"101"|"     14047"|"101"|"210312"|"Lydig Construction       "|"11/28/2012 12:00:00 AM"|"RETENTION BILLING   "|"1"|"30972.64"|"0.00"|"0.00"
"101"|"     14146"|"101"|"203137"|"CMC ICOS Biologics, Inc. "|"6/21/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"7444.91"|"7444.91"|"0.00"
"101"|"     14162"|"101"|"215716"|"Seattle University       "|"6/21/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"25671.18"|"25671.18"|"0.00"
"101"|"     14273"|"101"|"215704"|"Seattle Parks Department "|"6/24/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"2786.78"|"2786.78"|"0.00"
"101"|"     14276"|"101"|"211333"|"Metropolitan Contracting "|"6/24/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"19577.00"|"19577.00"|"0.00"
"101"|"     14278"|"101"|"214852"|"SEATTLE CONSTRUCTION RESO"|"6/24/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"3224.00"|"6448.00"|"0.00"
"101"|"     14280"|"101"|"211333"|"Metropolitan Contracting "|"6/24/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"2581.00"|"2581.00"|"0.00"
"101"|"     14281"|"101"|"212615"|"PATRICK H. BODEN INC.    "|"6/24/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"2726.00"|"2726.00"|"0.00"
"101"|"     14291"|"101"|"207759"|"Howard S Wright          "|"6/24/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"35500.00"|"35500.00"|"0.00"
"101"|"     14334"|"101"|"217591"|"Unico Properties         "|"6/25/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"10137.51"|"10137.51"|"0.00"
"101"|"     14536"|"101"|"204157"|"Convergint Technologies  "|"6/26/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"175.00"|"175.00"|"0.00"
"101"|"     14537"|"101"|"217373"|"Turner Construction      "|"6/26/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"52.10"|"10420.00"|"0.00"
"101"|"     14539"|"101"|"212012"|"Newport Childrens School "|"7/19/2013 12:00:00 AM"|"                    "|"1"|"-635.10"|"0.00"|"0.00"
"101"|"     14540"|"101"|"212012"|"Newport Childrens School "|"7/19/2013 12:00:00 AM"|"                    "|"1"|"-443.48"|"0.00"|"0.00"
"101"|"     14542"|"101"|"217267"|"Tower 801                "|"8/1/2013 12:00:00 AM"|"                    "|"1"|"-1343.57"|"0.00"|"0.00"
"101"|"     14546"|"101"|"200721"|"AT&T Wireless Services   "|"6/26/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"1665.50"|"1665.50"|"0.00"
"101"|"     14548"|"101"|"217601"|"Unimark Construction     "|"6/26/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"97.70"|"977.00"|"0.00"
"101"|"     14552"|"101"|"205594"|"Ellsworth Builders Inc   "|"6/26/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"307.00"|"307.00"|"0.00"
"101"|"     14556"|"101"|"206834"|"Gateway Construction     "|"6/26/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"122.70"|"1227.00"|"0.00"
"101"|"     14558"|"101"|"205594"|"Ellsworth Builders Inc   "|"6/26/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"977.00"|"977.00"|"0.00"
"101"|"     14701"|"101"|"213010"|"PROVIDENCE HEALTH & SERVI"|"6/27/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"0.02"|"20703.17"|"0.00"
"101"|"     14702"|"101"|"215593"|"Schuchart Corporation    "|"6/27/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"1015.00"|"1015.00"|"0.00"
"101"|"     14830"|"101"|"209997"|"Langley Investment Proper"|"6/28/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"33940.00"|"33940.00"|"0.00"
"101"|"     14833"|"101"|"211271"|"Columbia Square          "|"6/28/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"1150.00"|"1150.00"|"0.00"
"101"|"     15002"|"101"|"206647"|"GLY Construction         "|"4/30/2013 12:00:00 AM"|"PO# CONTACT# 8914   "|"1"|"6076.00"|"6076.00"|"0.00"
"101"|"     15002"|"101"|"206647"|"GLY Construction         "|"7/15/2013 12:00:00 AM"|"PO# CONTRACT #8914  "|"1"|"-6076.00"|"-6076.00"|"0.00"
"101"|"     15003"|"101"|"215593"|"Schuchart Corporation    "|"4/30/2013 12:00:00 AM"|"PO# NTP             "|"1"|"16670.00"|"16670.00"|"0.00"
"101"|"     15004"|"101"|"206834"|"Gateway Construction     "|"6/13/2013 12:00:00 AM"|"PO# 13-026-7        "|"1"|"1534.00"|"3164.00"|"0.00"
"101"|"     15010"|"101"|"208673"|"Jensen USA               "|"6/26/2013 12:00:00 AM"|"PO# PARKER-P2218    "|"1"|"16376.00"|"16376.00"|"0.00"
"101"|"     15012"|"101"|"215593"|"Schuchart Corporation    "|"5/28/2013 12:00:00 AM"|"PO# NTP-EMAIL       "|"1"|"634.90"|"6349.00"|"0.00"
"101"|"     15013"|"101"|"210744"|"MICROSOFT C/O CBRE       "|"8/9/2013 12:00:00 AM"|"PO# CBRE#201908     "|"2"|"6490.71"|"6490.71"|"0.00"
"101"|"     15019"|"101"|"208363"|"JMS CONSTRUCTION CO      "|"6/26/2013 12:00:00 AM"|"PO# 13022-MCK02     "|"1"|"7179.00"|"7179.00"|"0.00"
"101"|"     15020"|"101"|"202039"|"Balfour Beatty Constructi"|"4/30/2013 12:00:00 AM"|"PO# NTP-EMAIL       "|"1"|"9258.00"|"9258.00"|"0.00"
"101"|"     15021"|"101"|"208556"|"Jackson Dean Construction"|"5/30/2013 12:00:00 AM"|"PO# NTP-EMAIL       "|"1"|"550.00"|"550.00"|"0.00"
"101"|"     15023"|"101"|"208556"|"Jackson Dean Construction"|"6/26/2013 12:00:00 AM"|"PO# NTP-EMAIL       "|"1"|"4380.00"|"4380.00"|"0.00"
"101"|"     15023"|"101"|"208556"|"Jackson Dean Construction"|"7/16/2013 12:00:00 AM"|"PO# NTP-EMAIL       "|"1"|"-4380.00"|"-4380.00"|"0.00"
"101"|"     15024"|"101"|"206834"|"Gateway Construction     "|"6/26/2013 12:00:00 AM"|"PO# 13-061-10       "|"1"|"1290.00"|"12900.00"|"0.00"
"101"|"     15033"|"101"|"215661"|"Seattle Children's Resear"|"6/26/2013 12:00:00 AM"|"PO# NTP             "|"1"|"643.00"|"643.00"|"0.00"
"101"|"     15035"|"101"|"213110"|"Pacific Construction     "|"7/16/2013 12:00:00 AM"|"PO# NTP-EMAIL       "|"1"|"1593.05"|"1593.05"|"0.00"
"101"|"     15036"|"101"|"207391"|"HOWARD S WRIGHT          "|"7/16/2013 12:00:00 AM"|"PO# NTP-EMAIL       "|"1"|"1300.00"|"1300.00"|"0.00"
"101"|"     15043"|"101"|"204779"|"Darigold                 "|"6/26/2013 12:00:00 AM"|"PO# TO FOLLOW       "|"1"|"3218.00"|"3218.00"|"0.00"
"101"|"     15045"|"101"|"204779"|"Darigold                 "|"8/9/2013 12:00:00 AM"|"PO# 185575          "|"1"|"5983.00"|"5983.00"|"0.00"
"101"|"     15047"|"101"|"204779"|"Darigold                 "|"7/16/2013 12:00:00 AM"|"PO# 185942          "|"2"|"4347.15"|"4347.15"|"0.00"
"101"|"     15047"|"101"|"204779"|"Darigold                 "|"7/17/2013 12:00:00 AM"|"PO# 185942          "|"2"|"-4347.15"|"-4347.15"|"0.00"
"101"|"     15049"|"101"|"207769"|"Hudson Bay Insulation    "|"7/31/2013 12:00:00 AM"|"PO# 1X 3237 - RS    "|"1"|"611.05"|"611.05"|"0.00"
"101"|"     15053"|"101"|"206834"|"Gateway Construction     "|"8/9/2013 12:00:00 AM"|"PO# TO FOLLOW       "|"1"|"7937.00"|"7937.00"|"0.00"
"101"|"     15055"|"101"|"208673"|"Jensen USA               "|"7/26/2013 12:00:00 AM"|"PO# P2218.18        "|"1"|"14097.00"|"14097.00"|"0.00"
"101"|"     15055"|"101"|"208673"|"Jensen USA               "|"8/9/2013 12:00:00 AM"|"PO# P2218.18        "|"1"|"-14097.00"|"-14097.00"|"0.00"
"101"|"     15056"|"101"|"213671"|"Pump Tech Inc            "|"7/31/2013 12:00:00 AM"|"PO# 0040878         "|"2"|"416.20"|"416.20"|"0.00"
"101"|"     15059"|"101"|"211678"|"NEC America              "|"7/3/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"447.86"|"447.86"|"0.00"
"101"|"     15220"|"101"|"208116"|"Issaquah School District "|"7/3/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"4907.35"|"106587.64"|"0.00"
"101"|"     15602"|"101"|"209417"|"Kidder Mathews           "|"7/10/2013 12:00:00 AM"|"                    "|"2"|"16394.34"|"16394.34"|"0.00"
"101"|"     15628"|"101"|"208500"|"JR Abbott Construction   "|"7/9/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"3574.00"|"3574.00"|"0.00"
"101"|"     15629"|"101"|"213010"|"PROVIDENCE HEALTH & SERVI"|"7/9/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"4115.01"|"4115.01"|"0.00"
"101"|"     15672"|"101"|"219055"|"Scott and Sue Terry      "|"7/10/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"2546.97"|"2546.97"|"0.00"
"101"|"     15791"|"101"|"202526"|"Brookfield Office Propert"|"7/11/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"11524.88"|"11524.88"|"0.00"
"101"|"     15874"|"101"|"200743"|"ATS                      "|"7/12/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"1644.69"|"1644.69"|"0.00"
"101"|"     15878"|"101"|"200721"|"AT&T Wireless Services   "|"7/12/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"1250.49"|"1250.49"|"0.00"
"101"|"     15879"|"101"|"200721"|"AT&T Wireless Services   "|"7/12/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"1892.16"|"1892.16"|"0.00"
"101"|"     15880"|"101"|"200721"|"AT&T Wireless Services   "|"7/12/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"1859.31"|"1859.31"|"0.00"
"101"|"     15881"|"101"|"200721"|"AT&T Wireless Services   "|"7/12/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"2633.48"|"2633.48"|"0.00"
"101"|"     15982"|"101"|"214232"|"Recon                    "|"7/29/2013 12:00:00 AM"|"RE BILL FEB 2013    "|"2"|"18201.00"|"18201.00"|"0.00"
"101"|"     15986"|"101"|"214494"|"Roebbelen Contracting PNW"|"3/28/2013 12:00:00 AM"|"PO# VERBAL          "|"1"|"9881.00"|"9881.00"|"0.00"
"101"|"     15991"|"101"|"206647"|"GLY Construction         "|"5/28/2013 12:00:00 AM"|"PO# NTP             "|"1"|"8052.00"|"8052.00"|"0.00"
"101"|"     15991"|"101"|"206647"|"GLY Construction         "|"7/15/2013 12:00:00 AM"|"PO# NTP             "|"1"|"-8052.00"|"-8052.00"|"0.00"
"101"|"     15998"|"101"|"209344"|"Kemco Systems Inc        "|"7/15/2013 12:00:00 AM"|"PO# 0130582         "|"1"|"-12000.00"|"-12000.00"|"0.00"
"101"|"     15998"|"101"|"209344"|"Kemco Systems Inc        "|"7/16/2013 12:00:00 AM"|"PO# 0130582         "|"2"|"28430.45"|"28430.45"|"0.00"
"101"|"     15998"|"101"|"209344"|"Kemco Systems Inc        "|"8/20/2013 12:00:00 AM"|"PO# 0130582         "|"2"|"-28430.45"|"-28430.45"|"0.00"
"101"|"     15998"|"101"|"209344"|"Kemco Systems Inc        "|"8/21/2013 12:00:00 AM"|"PO# 0130582         "|"1"|"25963.88"|"25963.88"|"0.00"
"101"|"     16077"|"101"|"207404"|"HST Construction         "|"7/16/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"-7118.00"|"-7118.00"|"0.00"
"101"|"     16078"|"101"|"207404"|"HST Construction         "|"7/16/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"7018.00"|"7018.00"|"0.00"
"101"|"     16095"|"101"|"214769"|"SCIDPDA                  "|"7/16/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"529.43"|"529.43"|"0.00"
"101"|"     16358"|"101"|"210062"|"Lease Crutcher Lewis     "|"7/19/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"1850.00"|"1850.00"|"0.00"
"101"|"     16359"|"101"|"214608"|"Russell Construction     "|"7/19/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"1844.00"|"1844.00"|"0.00"
"101"|"     16360"|"101"|"210062"|"Lease Crutcher Lewis     "|"7/19/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"925.00"|"925.00"|"0.00"
"101"|"     16361"|"101"|"214608"|"Russell Construction     "|"7/19/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"2618.00"|"2618.00"|"0.00"
"101"|"     16528"|"101"|"211333"|"Metropolitan Contracting "|"7/22/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"3929.00"|"3929.00"|"0.00"
"101"|"     16529"|"101"|"208556"|"Jackson Dean Construction"|"7/22/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"3294.00"|"3294.00"|"0.00"
"101"|"     16530"|"101"|"217601"|"Unimark Construction     "|"7/22/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"2214.00"|"2214.00"|"0.00"
"101"|"     16531"|"101"|"214852"|"SEATTLE CONSTRUCTION RESO"|"7/22/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"7577.00"|"7577.00"|"0.00"
"101"|"     16533"|"101"|"212615"|"PATRICK H. BODEN INC.    "|"7/22/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"977.00"|"977.00"|"0.00"
"101"|"     16534"|"101"|"213110"|"Pacific Construction     "|"7/22/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"1584.00"|"1584.00"|"0.00"
"101"|"     16576"|"101"|"211271"|"Columbia Square          "|"7/23/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"210.00"|"210.00"|"0.00"
"101"|"     16578"|"101"|"211271"|"Columbia Square          "|"7/23/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"1890.00"|"1890.00"|"0.00"
"101"|"     16966"|"101"|"217373"|"Turner Construction      "|"7/26/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"2266.00"|"22660.00"|"0.00"
"101"|"     16967"|"101"|"202948"|"CHASE CONTRACTORS INC    "|"7/26/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"26796.00"|"26796.00"|"0.00"
"101"|"     16968"|"101"|"207404"|"HST Construction         "|"7/26/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"10128.00"|"10128.00"|"0.00"
"101"|"     16969"|"101"|"217601"|"Unimark Construction     "|"7/26/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"121.30"|"1213.00"|"0.00"
"101"|"     16971"|"101"|"217601"|"Unimark Construction     "|"7/26/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"1995.00"|"1995.00"|"0.00"
"101"|"     17083"|"101"|"207404"|"HST Construction         "|"7/29/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"15936.00"|"15936.00"|"0.00"
"101"|"     17084"|"101"|"217373"|"Turner Construction      "|"7/29/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"1787.00"|"1787.00"|"0.00"
"101"|"     17085"|"101"|"205594"|"Ellsworth Builders Inc   "|"7/29/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"1352.00"|"1352.00"|"0.00"
"101"|"     17087"|"101"|"217373"|"Turner Construction      "|"7/29/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"2426.00"|"2426.00"|"0.00"
"101"|"     17089"|"101"|"205594"|"Ellsworth Builders Inc   "|"7/29/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"977.00"|"977.00"|"0.00"
"101"|"     17181"|"101"|"215804"|"Shell Oil Products       "|"7/30/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"30996.89"|"30996.89"|"0.00"
"101"|"     17265"|"101"|"209997"|"Langley Investment Proper"|"7/31/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"223.40"|"2234.00"|"0.00"
"101"|"     17266"|"101"|"206856"|"General Growth Properties"|"7/31/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"1450.00"|"1450.00"|"0.00"
"101"|"     17267"|"101"|"211387"|"Microsoft Corp c/o CBRE  "|"7/31/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"9750.00"|"9750.00"|"0.00"
"101"|"     17268"|"101"|"205163"|"Dynic USA                "|"7/31/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"2150.00"|"2150.00"|"0.00"
"101"|"     17270"|"101"|"204157"|"Convergint Technologies  "|"7/31/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"1500.00"|"1500.00"|"0.00"
"101"|"     17276"|"101"|"204157"|"Convergint Technologies  "|"7/31/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"1500.00"|"1500.00"|"0.00"
"101"|"     17279"|"101"|"204157"|"Convergint Technologies  "|"7/31/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"1500.00"|"1500.00"|"0.00"
"101"|"     17337"|"101"|"217362"|"Tukwila School District  "|"7/31/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"24462.30"|"24462.30"|"0.00"
"101"|"     17943"|"101"|"214649"|"SABEY DATACENTER LLC     "|"8/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"1747.62"|"1747.62"|"0.00"
"101"|"     18251"|"101"|"216841"|"TRIAD PIER 70 LLC        "|"8/13/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"22056.59"|"22056.59"|"0.00"
"101"|"     18258"|"101"|"210062"|"Lease Crutcher Lewis     "|"8/13/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"740.00"|"740.00"|"0.00"
"101"|"     18261"|"101"|"208463"|"JONES LANG LASALLE       "|"8/13/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"7068.23"|"7068.23"|"0.00"
"101"|"     18262"|"101"|"208463"|"JONES LANG LASALLE       "|"8/13/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"3145.94"|"3145.94"|"0.00"
"101"|"     18263"|"101"|"208884"|"Johnson Project Solutions"|"8/13/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"15242.00"|"15242.00"|"0.00"
"101"|"     18264"|"101"|"207760"|"Howard S Wright          "|"8/13/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"16945.00"|"16945.00"|"0.00"
"101"|"     18265"|"101"|"214608"|"Russell Construction     "|"8/13/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"3374.00"|"3374.00"|"0.00"
"101"|"     18266"|"101"|"210062"|"Lease Crutcher Lewis     "|"8/13/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"1850.00"|"1850.00"|"0.00"
"101"|"     18267"|"101"|"214608"|"Russell Construction     "|"8/13/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"8206.00"|"8206.00"|"0.00"
"101"|"     18268"|"101"|"214608"|"Russell Construction     "|"8/13/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"3316.00"|"3316.00"|"0.00"
"101"|"     18269"|"101"|"214608"|"Russell Construction     "|"8/13/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"1476.00"|"1476.00"|"0.00"
"101"|"     18834"|"101"|"214494"|"Roebbelen Contracting PNW"|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"6998.00"|"6998.00"|"0.00"
"101"|"     18835"|"101"|"207404"|"HST Construction         "|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"7923.00"|"7923.00"|"0.00"
"101"|"     18836"|"101"|"204157"|"Convergint Technologies  "|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"690.00"|"690.00"|"0.00"
"101"|"     18837"|"101"|"206834"|"Gateway Construction     "|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"3133.00"|"3133.00"|"0.00"
"101"|"     18838"|"101"|"204157"|"Convergint Technologies  "|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"3130.00"|"3130.00"|"0.00"
"101"|"     18839"|"101"|"217601"|"Unimark Construction     "|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"11871.00"|"11871.00"|"0.00"
"101"|"     18840"|"101"|"217601"|"Unimark Construction     "|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"8747.00"|"8747.00"|"0.00"
"101"|"     18841"|"101"|"211333"|"Metropolitan Contracting "|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"1477.00"|"1477.00"|"0.00"
"101"|"     18842"|"101"|"202621"|"CAC REAL ESTATE MANAGEMEN"|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"2529.45"|"2529.45"|"0.00"
"101"|"     18843"|"101"|"202621"|"CAC REAL ESTATE MANAGEMEN"|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"624.15"|"624.15"|"0.00"
"101"|"     18844"|"101"|"212615"|"PATRICK H. BODEN INC.    "|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"5687.00"|"5687.00"|"0.00"
"101"|"     18845"|"101"|"208266"|"JE CUMMING CORPORATION   "|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"5269.00"|"5269.00"|"0.00"
"101"|"     18846"|"101"|"207640"|"Highline Medical Center  "|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"494.94"|"494.94"|"0.00"
"101"|"     18847"|"101"|"207453"|"Hammes Co                "|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"952.65"|"952.65"|"0.00"
"101"|"     18848"|"101"|"216105"|"St Michelle Wine Estates "|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"1653.45"|"1653.45"|"0.00"
"101"|"     18849"|"101"|"207453"|"Hammes Co                "|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"952.65"|"952.65"|"0.00"
"101"|"     18850"|"101"|"213110"|"Pacific Construction     "|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"678.00"|"678.00"|"0.00"
"101"|"     18851"|"101"|"207521"|"Harrison Medical Center  "|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"923.10"|"923.10"|"0.00"
"101"|"     18852"|"101"|"214540"|"Rose Hill Presbytery Chur"|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"494.94"|"494.94"|"0.00"
"101"|"     18853"|"101"|"214540"|"Rose Hill Presbytery Chur"|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"380.51"|"380.51"|"0.00"
"101"|"     18854"|"101"|"201189"|"Arbor Place Residential T"|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"842.06"|"842.06"|"0.00"
"101"|"     18855"|"101"|"216917"|"Tacoma Rhodes Center     "|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"9335.97"|"9335.97"|"0.00"
"101"|"     18857"|"101"|"216284"|"Suhrco Management Inc    "|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"906.66"|"906.66"|"0.00"
"101"|"     18858"|"101"|"215098"|"SNOQUALMIE CASINO        "|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"1288.00"|"1288.00"|"0.00"
"101"|"     18860"|"101"|"206690"|"GRAMOR DEVELOPMENT       "|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"5977.62"|"5977.62"|"0.00"
"101"|"     18861"|"101"|"212549"|"PANASONIC KENT, WA       "|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"212.43"|"212.43"|"0.00"
"101"|"     18862"|"101"|"205594"|"Ellsworth Builders Inc   "|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"1427.00"|"1427.00"|"0.00"
"101"|"     18863"|"101"|"206834"|"Gateway Construction     "|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"2607.00"|"2607.00"|"0.00"
"101"|"     18864"|"101"|"206834"|"Gateway Construction     "|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"1818.00"|"1818.00"|"0.00"
"101"|"     18865"|"101"|"204478"|"DENMARK CONSTRUCTION     "|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"2426.52"|"2426.52"|"0.00"
"101"|"     18866"|"101"|"217821"|"Valley Medical Center    "|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"362.45"|"362.45"|"0.00"
"101"|"     18867"|"101"|"217821"|"Valley Medical Center    "|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"372.30"|"372.30"|"0.00"
"101"|"     18868"|"101"|"217821"|"Valley Medical Center    "|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"359.47"|"359.47"|"0.00"
"101"|"     18869"|"101"|"214171"|"Rafn Construction        "|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"1161.00"|"1161.00"|"0.00"
"101"|"     18871"|"101"|"216908"|"Tacoma Convention Center "|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"636.20"|"636.20"|"0.00"
"101"|"     18872"|"101"|"205334"|"EMP                      "|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"441.29"|"441.29"|"0.00"
"101"|"     18873"|"101"|"204043"|"Columbia Center Property "|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"370.11"|"370.11"|"0.00"
"101"|"     18874"|"101"|"213506"|"Port Madison Enterprises "|"8/20/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"1282.00"|"1282.00"|"0.00"
